name,code,source,symbol,return_start,cache_version,date,close,open,high,low,volume,amount,reference_fit_score,reference_fit_note,daily_return,daily_return_pct,cum_return,cum_return_pct
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-21,1452.799,1479.4359,1506.48,1452.799,2130.01,174.06,0.008616291479231819,sliced_to_match_收益md,-0.03076437904530893,-3.076437904530893,0.23950466533735026,23.950466533735025
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-22,1472.1212,1474.2435,1480.2194,1442.2218,1704.73,136.59,0.008616291479231819,sliced_to_match_收益md,0.013299981621683443,1.3299981621683443,0.25599005460632784,25.599005460632785
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-25,1481.8247,1485.2682,1494.9265,1472.7535,1635.58,129.68,0.008616291479231819,sliced_to_match_收益md,0.006591508905652521,0.6591508905652521,0.2642689242366765,26.426892423667645
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-26,1381.3784,1464.0362,1468.3206,1379.8381,2346.58,180.51,0.008616291479231819,sliced_to_match_收益md,-0.06778554845252605,-6.7785548452526045,0.1785697618158082,17.85697618158082
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-27,1375.2913,1393.6103,1393.6103,1326.2216,2442.19,178.84,0.008616291479231819,sliced_to_match_收益md,-0.004406540597420627,-0.44065405974206273,0.17337634631347454,17.337634631347456
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-28,1332.528,1357.7185,1377.466,1330.9108,1782.94,128.05,0.008616291479231819,sliced_to_match_收益md,-0.031093994414128856,-3.1093994414128856,0.13689138875553253,13.689138875553253
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-29,1367.9576,1337.2517,1376.2108,1330.598,1958.81,140.09,0.008616291479231819,sliced_to_match_收益md,0.02658825930862241,2.658825930862241,0.16711935180550452,16.71193518055045
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-01,1342.6166,1362.2909,1365.8083,1328.823,1610.78,134.92,0.008616291479231819,sliced_to_match_收益md,-0.01852469696429182,-1.852469696429182,0.14549881949214694,14.549881949214694
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-02,1368.0495,1346.3423,1373.9363,1345.9315,1548.71,123.98,0.008616291479231819,sliced_to_match_收益md,0.018942786794085453,1.8942786794085453,0.16719775940266324,16.719775940266324
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-03,1361.8556,1353.8664,1364.1281,1342.0867,1452.03,117.81,0.008616291479231819,sliced_to_match_收益md,-0.004527540852871215,-0.45275408528712147,0.16191322386358786,16.191322386358785
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-04,1380.8934,1370.8943,1386.968,1368.3262,1788.69,142.59,0.008616291479231819,sliced_to_match_收益md,0.013979308819525249,1.397930881952525,0.17815596764146724,17.815596764146726
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-05,1372.45,1382.0903,1386.7281,1372.0741,1513.85,122.77,0.008616291479231819,sliced_to_match_收益md,-0.006114447357051467,-0.6114447357051467,0.17095219499892744,17.095219499892742
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-15,1363.3624,1338.4777,1370.0079,1336.4267,1317.03,108.23,0.008616291479231819,sliced_to_match_收益md,-0.0066214434041314,-0.66214434041314,0.16319880131079856,16.319880131079856
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-16,1407.6703,1372.5099,1408.7042,1371.6261,2088.25,166.25,0.008616291479231819,sliced_to_match_收益md,0.03249898926360295,3.249898926360295,0.20100158666603396,20.100158666603395
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-17,1422.7293,1400.7103,1423.2455,1400.7103,2225.86,183.52,0.008616291479231819,sliced_to_match_收益md,0.010697817521617026,1.0697817521617026,0.21384968248335978,21.38496824833598
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-18,1423.7113,1431.9314,1438.2216,1421.7934,2342.01,189.41,0.008616291479231819,sliced_to_match_收益md,0.0006902226586602556,0.06902226586602556,0.21468750903841727,21.468750903841727
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-19,1418.7222,1417.4406,1426.0176,1410.8482,1600.31,132.68,0.008616291479231819,sliced_to_match_收益md,-0.0035042919164861575,-0.35042919164861575,0.21043088941943733,21.043088941943733
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-22,1455.5991,1436.2887,1457.4119,1430.5934,2647.45,201.83,0.008616291479231819,sliced_to_match_收益md,0.025993037960497123,2.5993037960497123,0.241893665476675,24.1893665476675
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-23,1450.4732,1451.8462,1458.6749,1433.9757,2244.84,181.51,0.008616291479231819,sliced_to_match_收益md,-0.003521505337561681,-0.3521505337561681,0.23752033030501485,23.752033030501487
