date,price_close,price_open,price_high,price_low,price_daily_return,price_cum_return,price_cum_return_pct
2019-10-24,3683.52,3654.49,3683.52,3650.77,0.00998601628691298,0.05204953616962937,5.204953616962937
2019-10-25,3679.81,3684.5,3689.79,3666.06,-0.0010071887759534048,0.050989923685052396,5.09899236850524
2019-10-28,3694.79,3690.03,3699.32,3683.66,0.004070862354306426,0.05526835900013727,5.526835900013727
2019-10-29,3685.03,3705.79,3705.79,3676.85,-0.002641557436281805,0.05248080701914759,5.248080701914759
2019-10-30,3664.0,3689.08,3689.24,3653.29,-0.0057068734854262,0.04647443220765002,4.647443220765002
2019-10-31,3671.29,3668.86,3677.55,3653.3,0.001989628820960654,0.04855652789836884,4.855652789836884
2019-11-01,3704.72,3665.44,3704.72,3657.82,0.0091057911524286,0.05810446465292696,5.810446465292696
2019-11-04,3768.91,3719.36,3769.57,3719.36,0.01732654559588842,0.07643775990494905,7.643775990494905
2019-11-05,3817.75,3778.2,3817.75,3767.08,0.012958653828295308,0.09038694420326299,9.038694420326298
2019-11-06,3817.89,3813.97,3827.43,3807.83,3.6670813960970605e-05,0.09042692958003928,9.04269295800393
2019-11-07,3849.31,3823.33,3851.03,3807.94,0.008229676601473557,0.09940079056802076,9.940079056802077
2019-11-08,3844.97,3856.66,3856.79,3833.64,-0.001127474794183958,0.09816124388794933,9.816124388794933
2019-11-11,3742.87,3827.1,3827.1,3721.52,-0.02655417337456467,0.06900047982452118,6.900047982452118
2019-11-12,3787.7,3766.54,3790.1,3746.15,0.011977439772153486,0.08180436868802254,8.180436868802254
2019-11-13,3724.66,3763.93,3763.93,3707.76,-0.01664334556591074,0.06379952474523587,6.379952474523587
2019-11-14,3686.45,3719.36,3725.4,3677.34,-0.010258654481214435,0.05288637298359444,5.288637298359444
2019-11-15,3680.08,3703.05,3704.8,3673.42,-0.0017279496534605698,0.05106703834026405,5.106703834026405
2019-11-18,3727.85,3691.39,3727.85,3685.78,0.012980696071824616,0.06471062011607187,6.471062011607187
2019-11-19,3777.58,3717.77,3777.58,3716.1,0.013340129028796666,0.0789139971667503,7.891399716675029
2019-11-20,3769.54,3767.25,3773.25,3747.65,-0.002128346719328267,0.07661769410044306,7.661769410044306
2019-11-21,3732.31,3746.86,3746.86,3699.54,-0.009876536659645496,0.06598443997623704,6.598443997623704
2019-11-22,3733.87,3745.05,3751.24,3718.91,0.00041797171188884263,0.06642999131746086,6.642999131746086
2019-11-25,3773.74,3751.81,3793.15,3749.89,0.010677929333372527,0.07781725540373774,7.781725540373774
2019-11-26,3758.34,3790.52,3793.67,3755.72,-0.004080832277793323,0.07341886395832353,7.341886395832353
2019-11-27,3766.4,3770.68,3772.37,3760.64,0.002144563823390122,0.0757208792213131,7.57208792213131
2019-11-28,3751.46,3757.56,3759.41,3745.62,-0.003966652506372181,0.07145386829959288,7.145386829959288
2019-11-29,3691.0,3738.81,3738.81,3682.84,-0.016116392018040937,0.05418589772883031,5.418589772883031
2019-12-02,3698.34,3697.8,3713.55,3692.98,0.001988620969926913,0.056282273911255176,5.628227391125518
2019-12-03,3703.74,3693.48,3708.94,3660.36,0.0014601145378736469,0.057824567015491324,5.782456701549132
2019-12-04,3658.31,3687.17,3694.14,3657.12,-0.01226597979339794,0.044849312251519446,4.484931225151945
2019-12-05,3687.54,3680.76,3692.39,3677.16,0.007990028182412123,0.0531976877027831,5.31976877027831
2019-12-06,3708.58,3700.75,3722.5,3698.7,0.0057057008195164904,0.05920691861262184,5.920691861262184
2019-12-09,3738.92,3715.36,3755.36,3715.36,0.008181028857406458,0.06787232097975626,6.787232097975626
2019-12-10,3737.32,3734.32,3745.58,3723.69,-0.0004279310603061415,0.06741534524516779,6.741534524516779
2019-12-11,3780.56,3735.59,3782.6,3732.65,0.01156978797641095,0.07976511447242185,7.976511447242185
2019-12-12,3800.86,3791.32,3816.06,3791.32,0.005369574877795991,0.08556299410501356,8.556299410501357
2019-12-13,3882.41,3843.2,3882.74,3843.2,0.02145567055876829,0.1088544760773209,10.88544760773209
2019-12-16,3882.22,3874.39,3896.92,3863.0,-4.8938674689136263e-05,0.10880021020883857,10.880021020883856
2019-12-17,3920.56,3895.7,3924.7,3890.94,0.00987579271653849,0.11975049124891535,11.975049124891534
2019-12-18,3932.54,3922.31,3932.54,3906.16,0.003055685922419338,0.12317209706164678,12.317209706164679
2019-12-19,3905.1,3935.73,3936.88,3892.97,-0.00697767854872422,0.11533496321345416,11.533496321345416
2019-12-20,3890.48,3906.97,3917.02,3885.17,-0.0037438221812501338,0.11115934743865186,11.115934743865186
2019-12-23,3900.9,3897.08,3900.9,3887.05,0.002678332750714496,0.11413540191015925,11.413540191015926
2019-12-24,3894.55,3897.33,3901.79,3892.71,-0.0016278294752493094,0.11232177946351118,11.232177946351118
2019-12-27,3936.41,3914.25,3940.97,3908.79,0.010748353468308158,0.1242774071196826,12.42774071196826
2019-12-30,3959.67,3936.16,3972.29,3932.52,0.0059089373312231075,0.13092069186126287,13.092069186126288
2019-12-31,3953.29,3953.92,3957.59,3941.44,-0.0016112453815596561,0.1290985011195911,12.90985011195911
2020-01-02,4001.77,3963.06,4003.42,3963.06,0.012263203559566893,0.14294486587762245,14.294486587762245
2020-01-03,4001.23,4025.43,4042.32,3998.21,-0.00013494028892213628,0.14279063656719893,14.279063656719892
2020-01-06,3961.2,3990.14,3990.87,3941.95,-0.010004423639730864,0.13135767490746297,13.135767490746296
2020-01-07,3956.3,3975.05,3987.73,3950.04,-0.0012369988892253492,0.12995818672028592,12.99581867202859
2020-01-08,3919.39,3929.01,3942.76,3899.41,-0.009329423956727312,0.1194163277429976,11.941632774299759
2020-01-09,3968.55,3950.97,3968.55,3944.79,0.012542768134837345,0.133456907188229,13.345690718822901
2020-01-10,3975.66,3972.52,3982.34,3956.18,0.0017915863476583027,0.13548759310880643,13.548759310880643
2020-01-13,3993.48,3983.48,3997.8,3968.84,0.004482274641191664,0.1405771603527859,14.057716035278588
2020-01-14,4000.89,4015.3,4015.3,3987.46,0.0018555245049429736,0.14269352922359868,14.269352922359868
2020-01-15,4003.44,4006.04,4008.71,3984.78,0.0006373581878031942,0.14342183430059907,14.342183430059908
2020-01-16,4007.34,4010.12,4010.4,3984.9,0.0009741622204904044,0.1445357126536586,14.453571265365861
2020-01-17,4037.42,4026.98,4042.71,4009.25,0.007506226075152167,0.15312685646392232,15.312685646392232
2020-01-20,4003.29,4038.93,4045.0,4001.11,-0.008453418272064805,0.1433789928254816,14.337899282548161
2020-01-21,3888.72,3987.91,3989.74,3885.25,-0.028618960904655988,0.11065667413060432,11.065667413060432
2020-01-22,3949.26,3906.43,3952.82,3872.2,0.015568104671974448,0.12794749348809664,12.794749348809663
2020-01-23,3852.46,3926.57,3926.57,3831.9,-0.024510921033307542,0.10030046154549277,10.030046154549277
2020-01-24,3865.61,3845.91,3867.89,3823.17,0.0034134033838120192,0.10405623086414217,10.405623086414217
2020-01-29,3697.4,3747.75,3749.95,3692.03,-0.04351447766329253,0.05601380066718553,5.601380066718553
2020-01-30,3598.87,3683.82,3712.4,3588.79,-0.02664845567155305,0.027872663711557832,2.7872663711557832
2020-01-31,3569.8,3623.43,3643.81,3569.3,-0.008077535448626882,0.019569985833753245,1.9569985833753245
2020-02-03,3564.1,3544.9,3579.53,3531.72,-0.0015967281080173645,0.01794200977928173,1.7942009779281731
2020-02-04,3615.45,3572.37,3624.24,3572.37,0.014407564321988753,0.032608074761231176,3.2608074761231176
2020-02-05,3640.78,3637.42,3654.87,3616.01,0.007006043507723936,0.039842571859435516,3.9842571859435516
2020-02-06,3731.08,3670.62,3740.59,3666.37,0.02480237751251102,0.06563313988027364,6.563313988027364
2020-02-07,3704.35,3724.23,3727.37,3681.42,-0.007164145502106645,0.05799878901430455,5.799878901430455
2020-02-10,3688.65,3676.91,3692.78,3656.59,-0.004238260423556017,0.05351471461865498,5.351471461865498
2020-02-11,3728.4,3705.9,3746.17,3704.43,0.010776300272457462,0.0648677055248379,6.486770552483789
2020-02-12,3763.36,3735.63,3779.57,3735.63,0.009376676322283117,0.07485262532559656,7.485262532559656
2020-02-13,3763.6,3768.14,3784.83,3759.02,6.377279877556319e-05,0.07492117168578494,7.492117168578494
2020-02-14,3791.4,3768.14,3801.81,3760.84,0.007386544797534311,0.08286112507426013,8.286112507426013
2020-02-17,3793.67,3788.53,3807.49,3773.85,0.0005987234267026409,0.08350945939770771,8.35094593977077
2020-02-18,3773.6,3779.39,3795.57,3765.87,-0.005290391626050828,0.07777727002696322,7.777727002696322
2020-02-19,3798.79,3778.6,3806.06,3773.96,0.006675323298706903,0.08497178174839082,8.497178174839082
2020-02-20,3792.56,3815.11,3819.24,3776.78,-0.0016399958934292247,0.08319243248183694,8.319243248183694
2020-02-21,3759.69,3790.58,3790.58,3756.58,-0.008666969013014891,0.07380443723438468,7.380443723438468
2020-02-24,3697.09,3741.15,3741.15,3689.89,-0.016650308935045155,0.05592526161860989,5.592526161860989
2020-02-25,3681.91,3677.0,3687.91,3661.15,-0.004105931962705922,0.051589704336701514,5.158970433670151
2020-02-26,3675.0,3647.23,3698.83,3636.87,-0.001876743320722074,0.04961614038294759,4.961614038294759
2020-02-27,3704.96,3673.47,3717.35,3663.52,0.008152380952380911,0.058173011013117115,5.8173011013117115
2020-02-28,3609.57,3651.03,3651.03,3599.64,-0.025746566764553447,0.030928688936619375,3.0928688936619375
2020-03-02,3663.47,3612.27,3676.82,3611.42,0.014932526589039652,0.04632305899556921,4.632305899556921
2020-03-03,3653.13,3682.05,3704.02,3648.62,-0.002822460672531668,0.04336985331079113,4.336985331079113
2020-03-04,3657.49,3657.44,3670.88,3628.71,0.0011934970833229475,0.04461511218754466,4.461511218754466
2020-03-05,3711.21,3673.08,3719.43,3673.08,0.014687668318983826,0.05995807247635332,5.995807247635332
2020-03-06,3621.74,3679.52,3679.52,3621.74,-0.024108040234856132,0.034404560617832924,3.4404560617832924
2020-03-09,3477.19,3523.9,3523.9,3474.77,-0.03991175512322798,-0.0068803409038962204,-0.688034090389622
2020-03-10,3510.68,3491.56,3548.06,3467.76,0.009631340248879017,0.0026847324407091033,0.26847324407091033
2020-03-11,3502.55,3524.99,3536.77,3499.56,-0.0023157906730318922,0.0003627244893313897,0.03627244893313897
2020-03-12,3387.74,3459.59,3459.59,3371.18,-0.032778975317982684,-0.03242814056573429,-3.2428140565734287
2020-03-13,3325.23,3220.72,3345.06,3168.47,-0.018451829243094187,-0.05028161129643849,-5.028161129643848
2020-03-16,3210.48,3267.66,3299.19,3194.21,-0.03450889111429889,-0.08305533976145707,-8.305533976145707
2020-03-17,3180.3,3205.92,3243.3,3129.08,-0.00940046348209611,-0.09167504455513253,-9.167504455513253
2020-03-18,3048.16,3157.98,3205.6,3042.96,-0.041549539351633635,-0.12941552803545997,-12.941552803545997
2020-03-19,2920.63,3029.7,3043.22,2863.63,-0.041838354941997724,-0.1658393501805041,-16.58393501805041
2020-03-20,3078.93,2968.82,3085.37,2968.82,0.05420063479454762,-0.12062731343965505,-12.062731343965504
2020-03-23,2927.24,2943.53,2982.59,2926.35,-0.04926711552389951,-0.16395146917698544,-16.395146917698543
2020-03-24,3048.5,3000.04,3060.91,3000.04,0.04142468673562827,-0.12931842069185984,-12.931842069185983
2020-03-25,3165.19,3118.67,3173.49,3108.58,0.038277841561423775,-0.09599060914865265,-9.599060914865266
2020-03-26,3148.97,3161.1,3185.75,3138.87,-0.005124494896041054,-0.10062320065804353,-10.062320065804354
2020-03-27,3190.76,3203.02,3216.49,3171.31,0.013271006075002534,-0.08868756569026004,-8.868756569026004
2020-03-30,3146.75,3147.53,3184.32,3120.19,-0.013792952149331295,-0.10125725448978495,-10.125725448978496
2020-03-31,3244.66,3181.21,3244.66,3181.21,0.031114642091046196,-0.07329319563131043,-7.329319563131042
2020-04-01,3191.3,3210.41,3250.15,3180.02,-0.016445482731626604,-0.08853333637983662,-8.853333637983663
2020-04-02,3222.52,3170.19,3222.52,3147.07,0.009782847115595406,-0.07961659735867876,-7.961659735867876
2020-04-03,3210.22,3211.51,3221.93,3189.88,-0.003816888646152705,-0.08312959831832778,-8.312959831832778
2020-04-06,3262.91,3241.42,3269.58,3182.49,0.01641320532549173,-0.06808081615866046,-6.808081615866046
2020-04-07,3335.1,3299.3,3337.06,3281.51,0.022124422677916256,-0.047462642233695895,-4.7462642233695895
2020-04-08,3307.74,3329.7,3329.7,3298.13,-0.008203652064405875,-0.055276927295159206,-5.527692729515921
2020-04-09,3364.53,3334.89,3364.53,3330.59,0.017168822216982127,-0.039057144815608735,-3.9057144815608735
2020-04-14,3373.01,3365.66,3394.4,3357.31,0.0025204114690611235,-0.03663517342228961,-3.6635173422289613
2020-04-15,3328.38,3384.12,3393.45,3322.02,-0.013231505391327114,-0.04938194031896748,-4.938194031896748
2020-04-16,3296.9,3305.29,3317.2,3275.83,-0.009458054669238547,-0.05837293789699616,-5.837293789699616
2020-04-17,3356.52,3337.81,3380.74,3336.67,0.018083654341957578,-0.04134487958689237,-4.1344879586892365
2020-04-20,3342.21,3356.27,3362.03,3331.69,-0.0042633441778985315,-0.04543195631311825,-4.543195631311825
2020-04-21,3283.45,3333.07,3334.68,3269.97,-0.01758118131416042,-0.062214390165880706,-6.221439016588071
2020-04-22,3296.94,3261.65,3297.87,3243.72,0.004108483454902778,-0.05836151350363128,-5.836151350363128
2020-04-23,3302.31,3305.65,3325.72,3294.7,0.00162878305337677,-0.056827788694418624,-5.682778869441862
2020-04-24,3279.93,3300.32,3302.09,3279.93,-0.006777074229857294,-0.06321973678197523,-6.321973678197523
2020-04-27,3351.33,3294.32,3358.27,3293.82,0.021768757260063554,-0.04282719462596363,-4.282719462596363
2020-04-28,3405.69,3360.75,3413.2,3331.21,0.016220425920455472,-0.027301444043319578,-2.730144404331958
2020-04-29,3424.98,3431.15,3451.83,3409.78,0.00566405045673557,-0.021792030343187108,-2.1792030343187108
2020-05-04,3279.84,3339.24,3339.24,3274.1,-0.042376889792057115,-0.06324544166704582,-6.324544166704582
2020-05-05,3299.76,3297.94,3315.45,3283.68,0.006073466998390176,-0.057556093771419015,-5.7556093771419015
2020-05-06,3338.39,3306.72,3352.75,3306.72,0.011706912017843685,-0.04652298587944814,-4.652298587944815
2020-05-07,3314.98,3333.92,3333.92,3303.25,-0.007012362246472059,-0.05320911209614598,-5.320911209614598
2020-05-08,3364.6,3338.25,3366.76,3335.71,0.014968416099041315,-0.039037152127220365,-3.9037152127220365
2020-05-11,3390.24,3390.33,3424.56,3390.24,0.0076205195268381765,-0.03171411598043983,-3.1714115980439828
2020-05-12,3343.25,3375.07,3376.69,3338.52,-0.013860375666619462,-0.04513492208563563,-4.513492208563563
2020-05-13,3339.45,3334.4,3348.6,3309.43,-0.0011366185597846412,-0.04622023945528331,-4.622023945528331
2020-05-14,3288.49,3318.36,3321.25,3281.4,-0.015259997903846467,-0.06077491660192691,-6.077491660192691
2020-05-15,3276.42,3300.9,3304.3,3263.9,-0.0036703775897143354,-0.06422222729972882,-6.422222729972882
2020-05-18,3296.5,3271.64,3303.13,3268.22,0.0061286404062970146,-0.058487181830643276,-5.848718183064328
2020-05-19,3333.1,3334.76,3360.53,3326.17,0.011102684665554419,-0.048033861901931485,-4.803386190193148
2020-05-20,3309.12,3336.63,3337.25,3304.84,-0.0071945036152530895,-0.054882785724076566,-5.488278572407657
2020-05-21,3290.74,3321.98,3324.96,3284.55,-0.005554346774973462,-0.060132294475161996,-6.013229447516199
2020-05-22,3122.45,3244.69,3244.69,3107.51,-0.05114047296352797,-0.10819757345884806,-10.819757345884806
2020-05-25,3113.95,3112.07,3118.24,3054.64,-0.002722221332607355,-0.1106252570488494,-11.06252570488494
2020-05-26,3152.74,3130.39,3169.73,3130.39,0.012456847412450456,-0.09954645158341957,-9.954645158341958
2020-05-27,3141.01,3158.82,3162.92,3123.24,-0.0037205732156788685,-0.10289665493762135,-10.289665493762135
2020-05-28,3128.21,3131.26,3164.7,3091.39,-0.004075122333262238,-0.10655246081432934,-10.655246081432935
2020-05-29,3129.91,3105.65,3137.5,3105.62,0.0005434417766070343,-0.10606692409632912,-10.606692409632911
2020-06-01,3209.5,3171.85,3214.74,3169.22,0.02542884619685548,-0.0833352373988927,-8.33352373988927
2020-06-02,3223.62,3204.4,3232.46,3188.96,0.004399439164978869,-0.07930242654114938,-7.930242654114938
2020-06-03,3259.24,3257.43,3271.29,3250.17,0.011049689479529112,-0.06912900424987312,-6.912900424987312
2020-06-04,3247.98,3270.06,3273.17,3224.56,-0.0034547931419594002,-0.07234497098203962,-7.2344970982039625
2020-06-05,3306.76,3241.25,3310.97,3239.66,0.018097402077599023,-0.05555682493259484,-5.555682493259484
2020-06-08,3321.27,3332.49,3350.73,3309.31,0.0043879809844076245,-0.051412626239545456,-5.141262623954546
2020-06-09,3362.27,3327.16,3374.08,3322.4,0.012344675380201009,-0.03970262304071526,-3.9702623040715257
2020-06-10,3346.98,3375.26,3377.67,3339.42,-0.0045475229532429,-0.04406959740437655,-4.406959740437655
2020-06-11,3265.86,3335.0,3336.08,3262.91,-0.02423677464460494,-0.06723826714801318,-6.7238267148013176
2020-06-12,3236.18,3199.1,3240.5,3187.67,-0.009087958455047174,-0.07571516702462988,-7.571516702462988
2020-06-15,3180.23,3211.67,3231.33,3175.16,-0.01728890234782976,-0.09169503724352124,-9.169503724352124
2020-06-16,3237.46,3227.48,3252.32,3227.48,0.0179955537807015,-0.07534958643695899,-7.5349586436959
2020-06-17,3258.43,3235.18,3266.33,3231.82,0.006477300105638406,-0.06936034821550852,-6.936034821550852
2020-06-18,3255.71,3246.13,3261.51,3222.01,-0.0008347578435012881,-0.07013720696430892,-7.013720696430892
2020-06-19,3273.67,3243.86,3287.64,3238.47,0.005516461847031806,-0.06500765434355305,-6.500765434355305
2020-06-22,3230.3,3254.64,3260.32,3214.18,-0.013248128247501989,-0.07739455284924235,-7.739455284924235
2020-06-23,3224.14,3219.88,3224.47,3179.89,-0.0019069436275269691,-0.07915390942740819,-7.915390942740819
2020-06-24,3201.88,3231.32,3234.59,3195.83,-0.006904166692513258,-0.0855115843348705,-8.55115843348705
2020-06-26,3186.92,3183.09,3200.56,3175.81,-0.004672255050158003,-0.08978430745327293,-8.978430745327293
2020-06-29,3153.65,3186.42,3186.42,3139.94,-0.010439546646919262,-0.09928654663437242,-9.928654663437243
2020-06-30,3149.67,3166.84,3173.25,3141.45,-0.0012620297116040513,-0.10042327377416138,-10.042327377416138
2020-07-02,3227.83,3158.65,3227.83,3158.65,0.024815298110595574,-0.07810000913951354,-7.810000913951354
2020-07-03,3265.34,3248.54,3266.35,3245.4,0.011620810265720483,-0.06738678426175437,-6.738678426175437
2020-07-06,3444.85,3281.92,3445.62,3281.92,0.05497436714094084,-0.016116962939266566,-1.6116962939266566
2020-07-07,3365.86,3462.21,3496.17,3355.06,-0.022929880836611072,-0.03867728373623214,-3.8677283736232138
2020-07-08,3379.99,3383.41,3399.1,3346.2,0.004198035568918401,-0.034641616780147544,-3.4641616780147544
2020-07-09,3362.29,3400.62,3414.61,3355.67,-0.0052367018837333745,-0.03969691084403271,-3.9696910844032707
2020-07-10,3298.27,3345.5,3349.99,3280.0,-0.01904059435682226,-0.05798165242425479,-5.79816524242548
2020-07-13,3314.55,3306.55,3348.51,3292.6,0.004935920952499506,-0.053331924324816704,-5.33319243248167
2020-07-14,3272.14,3306.18,3310.07,3256.35,-0.012795100390701641,-0.06544463738975304,-6.5444637389753035
2020-07-15,3246.41,3305.11,3310.25,3232.01,-0.007863355479900025,-0.07279337842160427,-7.279337842160427
2020-07-16,3200.37,3258.78,3262.35,3195.02,-0.014181819301936627,-0.08594285518438827,-8.594285518438827
2020-07-17,3203.66,3213.83,3227.42,3190.67,0.001028006136790438,-0.08500319883014062,-8.500319883014063
2020-07-20,3249.96,3205.34,3254.6,3191.79,0.01445222027306281,-0.07177946351048592,-7.1779463510485915
2020-07-21,3226.28,3262.05,3262.05,3222.65,-0.007286243522997116,-0.07854270438239552,-7.854270438239553
2020-07-22,3204.65,3236.19,3266.22,3204.65,-0.006704315806439598,-0.08472044509436372,-8.472044509436373
2020-07-23,3199.74,3217.75,3220.15,3180.91,-0.0015321485965706927,-0.08612278937988227,-8.612278937988227
2020-07-24,3151.92,3198.18,3207.09,3136.09,-0.014944964278347572,-0.0997806516473958,-9.97806516473958
2020-07-27,3128.64,3169.84,3177.42,3127.02,-0.0073859742633062275,-0.1064296485856584,-10.64296485856584
2020-07-28,3142.25,3154.39,3161.37,3135.26,0.004350132965122322,-0.10254249874331489,-10.254249874331489
2020-07-29,3147.51,3144.74,3152.03,3133.38,0.0016739597422230634,-0.10104019101585504,-10.104019101585504
2020-07-30,3145.92,3153.46,3176.83,3137.6,-0.00050516122268085,-0.10149431065210246,-10.149431065210246
2020-07-31,3138.37,3148.47,3166.19,3128.32,-0.0023999338826162786,-0.10365066489969199,-10.365066489969198
2020-08-03,3141.08,3138.2,3160.36,3120.09,0.0008635055777361789,-0.10287666224923275,-10.287666224923274
2020-08-04,3188.65,3160.39,3204.13,3154.41,0.015144472601780423,-0.08929020244024843,-8.929020244024844
2020-08-05,3207.71,3197.52,3216.8,3180.68,0.0059774512724821705,-0.08384647900196296,-8.384647900196295
2020-08-06,3205.14,3220.25,3228.48,3179.41,-0.0008011946217083565,-0.08458049627564579,-8.458049627564579
2020-08-07,3183.25,3206.57,3206.57,3159.47,-0.0068296548668700385,-0.09083249554448458,-9.083249554448457
2020-08-10,3171.49,3184.77,3187.13,3162.33,-0.0036943375481034435,-0.09419126719371007,-9.419126719371008
2020-08-11,3215.85,3188.34,3236.54,3188.34,0.013987116465762117,-0.08152161495224408,-8.152161495224409
2020-08-12,3248.6,3213.91,3251.82,3192.51,0.0101839327083042,-0.07216789288488579,-7.216789288488579
2020-08-13,3252.17,3257.78,3263.73,3239.16,0.0010989349258141434,-0.07114826577708522,-7.114826577708522
2020-08-14,3257.72,3247.2,3267.67,3243.36,0.0017065528554780496,-0.06956313119773139,-6.956313119773139
2020-08-17,3302.57,3264.29,3309.13,3254.97,0.013767297373623366,-0.05675353013754758,-5.6753530137547585
2020-08-18,3286.53,3313.66,3313.66,3268.75,-0.0048568236252373165,-0.06133471187679729,-6.133471187679729
2020-08-19,3275.85,3313.66,3313.66,3261.29,-0.0032496280271290257,-0.06438502490517561,-6.438502490517561
2020-08-20,3245.19,3272.21,3272.21,3224.4,-0.009359402903063252,-0.07314182241922762,-7.314182241922762
2020-08-21,3257.63,3258.01,3273.43,3249.3,0.003833365688912016,-0.06958883608280197,-6.958883608280198
2020-08-24,3289.84,3277.37,3295.61,3273.12,0.009887556290923083,-0.06038934332586743,-6.038934332586743
2020-08-25,3294.52,3291.88,3299.36,3277.78,0.0014225615835419259,-0.059052689302196204,-5.90526893021962
2020-08-26,3276.37,3297.75,3297.92,3269.23,-0.005509148525430163,-0.06423650779143453,-6.423650779143452
2020-08-27,3233.32,3274.85,3275.29,3223.23,-0.013139541626861373,-0.07653201115020614,-7.653201115020614
2020-08-28,3233.73,3229.15,3262.95,3224.5,0.00012680464661696256,-0.07641491111821797,-7.6414911118217965
2020-08-31,3184.97,3255.96,3279.8,3184.97,-0.015078562526865347,-0.09034124662980236,-9.034124662980236
2020-09-01,3192.59,3185.41,3201.23,3183.33,0.0023924872133804787,-0.08816489969382457,-8.816489969382458
2020-09-02,3180.7,3189.73,3199.62,3161.17,-0.0037242489640073595,-0.09156080062148542,-9.156080062148542
2020-09-03,3176.45,3176.55,3207.54,3157.09,-0.0013361838588989983,-0.09277464241648614,-9.277464241648614
2020-09-04,3153.48,3155.23,3162.48,3127.87,-0.007231343166113069,-0.09933510030617221,-9.93351003061722
2020-09-07,3140.9,3157.84,3173.27,3134.8,-0.003989243629260342,-0.10292807201937426,-10.292807201937427
2020-09-08,3169.49,3150.28,3175.23,3147.01,0.00910248654844148,-0.0947624868619461,-9.47624868619461
2020-09-09,3148.95,3146.87,3153.32,3132.63,-0.006480537878333692,-0.10062891285472586,-10.062891285472586
2020-09-10,3133.2,3156.66,3162.54,3129.27,-0.005001667222407469,-0.10512726774208137,-10.512726774208137
2020-09-11,3126.9,3129.73,3135.16,3113.61,-0.002010723860589758,-0.1069266096970235,-10.69266096970235
2020-09-14,3145.83,3129.2,3150.77,3129.2,0.006053919217115844,-0.10152001553717349,-10.15200155371735
2020-09-15,3153.3,3144.23,3161.56,3142.03,0.00237457205252678,-0.09938651007631338,-9.93865100763134
2020-09-16,3142.14,3162.78,3162.78,3141.13,-0.0035391494624680275,-0.10257391582506825,-10.257391582506825
2020-09-17,3132.28,3149.02,3159.95,3122.3,-0.0031379887592531963,-0.10539002878946979,-10.53900287894698
2020-09-18,3141.84,3141.24,3148.64,3133.34,0.003052089851481865,-0.10265959877530362,-10.265959877530362
2020-09-21,3104.3,3152.44,3158.83,3100.78,-0.011948412395284325,-0.11338139194808616,-11.338139194808615
2020-09-22,3070.52,3100.0,3102.77,3067.93,-0.010881680249975934,-0.1230292921445858,-12.30292921445858
2020-09-23,3052.29,3070.24,3077.17,3047.49,-0.005937105115745855,-0.12823595942055344,-12.823595942055343
2020-09-24,3002.23,3038.54,3040.22,2995.89,-0.01640080071028638,-0.14253358771649094,-14.253358771649093
2020-09-25,2979.27,3016.25,3023.35,2972.57,-0.007647648581221356,-0.14909118950783584,-14.909118950783585
2020-09-28,3014.46,2989.93,3021.69,2979.22,0.011811618282330905,-0.13904057944523018,-13.904057944523018
2020-09-29,2995.82,3017.59,3024.8,2989.48,-0.0061835287248793724,-0.1443643467531861,-14.43643467531861
2020-09-30,3012.36,3014.32,3042.25,2997.96,0.0055210259628415415,-0.13964036009687752,-13.964036009687753
2020-10-05,3020.92,3031.87,3039.08,3019.24,0.0028416258348935575,-0.1371955399168291,-13.71955399168291
2020-10-06,3069.14,3036.52,3069.14,3036.52,0.015962024813632958,-0.12342343371566833,-12.342343371566834
2020-10-07,3083.22,3065.02,3089.18,3060.84,0.004587604345191121,-0.11940204725128967,-11.940204725128966
2020-10-08,3093.48,3084.61,3094.5,3066.38,0.0033276898826553047,-0.11647169035324079,-11.64716903532408
2020-10-09,3088.08,3105.4,3106.25,3078.5,-0.001745606889328566,-0.11801398345747705,-11.801398345747705
2020-10-12,3141.75,3092.85,3147.39,3092.85,0.017379731095049422,-0.1026853036603742,-10.268530366037421
2020-10-14,3129.86,3157.23,3157.23,3119.78,-0.0037845149996020844,-0.10608120458803494,-10.608120458803494
2020-10-15,3102.39,3125.99,3128.95,3100.24,-0.008776750397781474,-0.11392690673125128,-11.392690673125127
2020-10-16,3130.4,3102.76,3138.63,3100.87,0.009028523170845792,-0.10592697527761141,-10.59269752776114
2020-10-19,3141.16,3142.96,3179.63,3140.78,0.003437260414004495,-0.10285381346250388,-10.28538134625039
2020-10-20,3128.81,3136.66,3140.26,3117.24,-0.003931668555565482,-0.10638109491385883,-10.638109491385883
2020-10-21,3140.13,3136.37,3149.75,3125.95,0.003617988947874906,-0.10314799159164512,-10.314799159164512
2020-10-22,3150.06,3135.75,3152.05,3131.27,0.0031622894593534845,-0.10031188593885543,-10.031188593885542
2020-10-23,3187.82,3157.75,3201.53,3146.99,0.011987073262096581,-0.08952725860256694,-8.952725860256693
2020-10-27,3130.7,3174.43,3176.45,3115.94,-0.017918201153139246,-0.10584129232737627,-10.584129232737627
2020-10-28,3096.93,3134.17,3134.17,3092.7,-0.010786725013575249,-0.11548633642553463,-11.548633642553463
2020-10-29,3082.16,3073.34,3088.15,3063.03,-0.00476923921431871,-0.11970479367545472,-11.970479367545472
2020-10-30,3036.26,3075.24,3082.78,3026.56,-0.0148921535546499,-0.1328142850614621,-13.28142850614621
